date,machine_id,assembly_line_no,hydraulic_pressurebar,coolant_pressurebar,air_system_pressurebar,coolant_temperature,hydraulic_oil_temperaturec,spindle_bearing_temperaturec,spindle_vibrationm,tool_vibrationm,spindle_speedrpm,voltagevolts,torquenm,cuttingkn,downtime,date_parsed,year,month,day,day_of_week,is_weekend,hydraulic_pressurebar_is_outlier,coolant_pressurebar_is_outlier,air_system_pressurebar_is_outlier,coolant_temperature_is_outlier,hydraulic_oil_temperaturec_is_outlier,spindle_bearing_temperaturec_is_outlier,spindle_vibrationm_is_outlier,tool_vibrationm_is_outlier,spindle_speedrpm_is_outlier,voltagevolts_is_outlier,torquenm_is_outlier,cuttingkn_is_outlier,downtime_flag,temp_diff,vibration_total,pressure_ratio,normalized_speed,load_index,final_reason
13-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,56.13,6.893181921,6.604407701,30.3,43.5,30.4,0.429,21.015,19728,342,24.19920925,2.92,Machine_Failure,2/13/2022,2022,2,13,Sunday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,-13.2,21.444,8.142828761,0.705655113,17.81544647,High_CoolantTemp_with_Low_HydraulicPressure
13-01-2022,Makino-L1-Unit1-2013,Shopfloor-L1,82.9688079,5.102624711,6.953711876,7.4,47,41,1.013,18.841,20494,406,23.29472041,2,No_Machine_Failure,1/13/2022,2022,1,13,Thursday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-39.6,19.854,16.2600255,0.733054333,16.90630429,Low_Torque_with_Low_HydraulicPressure
13-01-2022,Makino-L2-Unit1-2015,Shopfloor-L2,73.6,6.839413159,6.47008173,28.7,46.1,34.9,0.826,28.693,19744,339,24.17959887,2.8,Machine_Failure,1/13/2022,2022,1,13,Thursday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-17.4,29.519,10.76115718,0.706227421,17.76571921,High_CoolantTemp_with_Low_HydraulicPressure
13-01-2022,Makino-L2-Unit1-2015,Shopfloor-L2,68.13,4.566853902,6.750545251,27,52.4,38.7,0.882,29.345,19876,352,24.01901791,2.9,Machine_Failure,1/13/2022,2022,1,13,Thursday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-25.4,30.227,14.91836644,0.710948957,17.68331254,Low_HydraulicPressure
13-01-2022,Makino-L1-Unit1-2013,Shopfloor-L1,90.08,5.567856573,6.625359326,26.4,48.9,40.4,1.15,19.728,19740,367,24.18449848,2.87,Machine_Failure,1/13/2022,2022,1,13,Thursday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-22.5,20.878,16.17857767,0.706084344,17.79014894,Normal_Operation
13-01-2022,Makino-L1-Unit1-2013,Shopfloor-L1,92.32,6.560332199,6.019238305,25.6,44.6,36.9,0.46,18.102,19782,372,24.13315135,2.73,Machine_Failure,1/13/2022,2022,1,13,Thursday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-19,18.562,14.0724581,0.707586651,17.71220594,Normal_Operation
13-01-2022,Makino-L3-Unit1-2015,Shopfloor-L3,83.29,5.918357337,6.000501139,24.4,45.2,30.1,0.839,23.993,19763,341,24.15635278,2.91,Machine_Failure,1/13/2022,2022,1,13,Thursday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-20.8,24.832,14.07316173,0.706907036,17.78244695,Low_HydraulicPressure
12/5/2022,Makino-L1-Unit1-2013,Shopfloor-L1,82.9688079,5.133531778,6.645995454,21.7,49.9,40.5,1.253,25.067,17726,341,23.10643241,2.11,No_Machine_Failure,5/12/2022,2022,5,12,Thursday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.2,26.32,16.16212999,0.634045141,16.80750269,Low_Torque_with_Low_HydraulicPressure
12/5/2022,Makino-L2-Unit1-2015,Shopfloor-L2,89.4587468,5.133380047,6.342201533,12.2,48,33.3,1.26,27.453,20652,334,32.4913785,2.99,No_Machine_Failure,5/12/2022,2022,5,12,Thursday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-35.8,28.713,17.42687001,0.73870587,23.64096495,Low_HydraulicPressure
12/5/2022,Makino-L2-Unit1-2015,Shopfloor-L2,81.1382212,5.134602704,6.885008293,12.2,44.7,42.2,1.113,34.991,20663,328,23.10419591,2.17,No_Machine_Failure,5/12/2022,2022,5,12,Thursday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-32.5,36.104,15.80223941,0.739099331,16.82393714,Low_Torque_with_Low_HydraulicPressure
12/5/2022,Makino-L3-Unit1-2015,Shopfloor-L3,88.27913423,5.133415155,6.539578898,11.9,48.5,41.1,0.615,23.243,20656,392,23.11202556,2.89,No_Machine_Failure,5/12/2022,2022,5,12,Thursday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.6,23.858,17.19695983,0.738848947,17.04541789,Low_Torque_with_Low_HydraulicPressure
12/5/2022,Makino-L3-Unit1-2015,Shopfloor-L3,57.69,5.918357337,5.903151812,11.9,47,34.4,0.904,21.491,18448,309,25.87825239,2.52,Machine_Failure,5/12/2022,2022,5,12,Thursday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-35.1,22.395,9.747637176,0.659870515,18.87077667,Low_HydraulicPressure
12/5/2022,Makino-L3-Unit1-2015,Shopfloor-L3,97.36,4.57120572,5.848732738,6.8,51.9,33.4,0.782,29.862,18449,325,25.87684969,3.55,Machine_Failure,5/12/2022,2022,5,12,Thursday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-45.1,30.644,21.29853828,0.659906285,19.17879478,High_CuttingForce
12/4/2022,Makino-L2-Unit1-2015,Shopfloor-L2,61.22,4.545066375,6.793006286,26.4,46.6,33,0.892,36.088,17919,316,26.03632199,2.45,Machine_Failure,4/12/2022,2022,4,12,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-20.2,36.98,13.46955027,0.6409486,18.96042539,Low_HydraulicPressure
12/4/2022,Makino-L2-Unit1-2015,Shopfloor-L2,136.2767989,3.053451378,6.223676701,4.5,52.5,34.1,0.82,19.438,20875,326,22.86955689,2.88,No_Machine_Failure,4/12/2022,2022,4,12,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-48,20.258,44.63041392,0.746682405,16.87268982,Low_Torque
12/4/2022,Makino-L1-Unit1-2013,Shopfloor-L1,68.48,4.54495725,6.662467535,10.5,49.8,36.1,0.86,8.109,22457,335,26.04484452,3.55,Machine_Failure,4/12/2022,2022,4,12,Tuesday,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,1,-39.3,8.969,15.06724843,0.803269306,19.29639116,High_CuttingForce_with_Low_HydraulicPressure
12/4/2022,Makino-L3-Unit1-2015,Shopfloor-L3,176.2184501,5.183499326,6.169872241,22,45.1,37.3,0.234,28.646,13272,357,22.89478228,3,No_Machine_Failure,4/12/2022,2022,4,12,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.1,28.88,33.99603994,0.474729048,16.9263476,Low_Torque
12/4/2022,Makino-L3-Unit1-2015,Shopfloor-L3,79.77016145,5.183485579,6.738487456,22,49.2,33.8,1.161,23.661,14152,366,22.90686627,2.02,No_Machine_Failure,4/12/2022,2022,4,12,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.2,24.822,15.38928974,0.506205959,16.64080639,Low_Torque_with_Low_HydraulicPressure
12/4/2022,Makino-L1-Unit1-2013,Shopfloor-L1,145.830955,5.184072488,7.521148832,22,50.4,42.8,1.151,26.609,14266,298,22.88929376,2.17,No_Machine_Failure,4/12/2022,2022,4,12,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.4,27.76,28.13057791,0.51028365,16.67350563,Low_Torque
12/4/2022,Makino-L2-Unit1-2015,Shopfloor-L2,115.1881928,5.180073869,5.754688477,22,51.1,29.9,0.512,28.108,15217,324,22.91126362,2.11,No_Machine_Failure,4/12/2022,2022,4,12,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-29.1,28.62,22.23678575,0.544300175,16.67088453,Low_Torque
12/4/2022,Makino-L2-Unit1-2015,Shopfloor-L2,93.1,4.548223378,6.166096539,27,49.1,36.5,1.435,20.973,25528,367,26.00653702,2.57,Machine_Failure,4/12/2022,2022,4,12,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-22.1,22.408,20.46953113,0.913116572,18.97557591,Normal_Operation
12/4/2022,Makino-L1-Unit1-2013,Shopfloor-L1,129.0066664,5.182639835,6.431310159,22,39.8,37.1,1.585,19.645,17726,358,22.90796545,1.86,No_Machine_Failure,4/12/2022,2022,4,12,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.8,21.23,24.89207634,0.634045141,16.59357581,Low_Torque
12/4/2022,Makino-L2-Unit1-2015,Shopfloor-L2,109.8086225,5.184450093,6.482912779,22,49.2,36.4,1.055,25.164,20858,376,22.88819638,1.87,No_Machine_Failure,4/12/2022,2022,4,12,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.2,26.219,21.18037989,0.746074328,16.58273747,Low_Torque
12/4/2022,Makino-L1-Unit1-2013,Shopfloor-L1,146.6936138,5.181239482,6.49198129,22,53.3,34.9,0.953,23.108,16198,284,22.90906473,1.85,No_Machine_Failure,4/12/2022,2022,4,12,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.3,24.061,28.3124558,0.579389777,16.59134531,Low_Torque
12/4/2022,Makino-L1-Unit1-2013,Shopfloor-L1,120.22,4.545968897,6.231089196,30.3,45.1,35.8,1.191,28.561,27613,381,26.02354865,2.44,Machine_Failure,4/12/2022,2022,4,12,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-14.8,29.752,26.44540751,0.987695389,18.94848406,High_CoolantTemperature
12/4/2022,Makino-L2-Unit1-2015,Shopfloor-L2,95.58,4.543946139,6.040977798,24.4,47.2,31.3,0.965,30.316,21951,401,26.04910787,2.43,Machine_Failure,4/12/2022,2022,4,12,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-22.8,31.281,21.03458031,0.785170083,18.96337551,Normal_Operation
12/4/2022,Makino-L1-Unit1-2013,Shopfloor-L1,90.32,4.54454925,6.271962264,9,41,37.6,0.606,20.582,20504,376,26.0476866,2.59,Machine_Failure,4/12/2022,2022,4,12,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-32,21.188,19.87435828,0.733412026,19.01038062,Normal_Operation
12/4/2022,Makino-L2-Unit1-2015,Shopfloor-L2,85.03,4.546779891,5.744478471,25.6,44.7,32,1.277,29.469,27957,334,26.00653702,2.58,Machine_Failure,4/12/2022,2022,4,12,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-19.1,30.746,18.70114719,1,18.97857591,Low_HydraulicPressure
12/4/2022,Makino-L3-Unit1-2015,Shopfloor-L3,52.48,4.550260796,7.193701639,29.8,45.2,37.3,1.699,31.888,26526,309,25.99803954,2.5,Machine_Failure,4/12/2022,2022,4,12,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-15.4,33.587,11.53340486,0.94881425,18.94862768,High_CoolantTemp_with_Low_HydraulicPressure
12/4/2022,Makino-L1-Unit1-2013,Shopfloor-L1,82.59,4.546032432,6.687138369,17.6,52.1,36.4,1.219,26.09,26526,304,24.34482432,3.59,Machine_Failure,4/12/2022,2022,4,12,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-34.5,27.309,18.16749028,0.94881425,18.11837702,High_CuttingForce_with_Low_HydraulicPressure
12/4/2022,Makino-L1-Unit1-2013,Shopfloor-L1,66.26,4.550595619,6.739468588,28.7,44.7,34,0.996,30.326,23432,419,25.99520828,2.62,Machine_Failure,4/12/2022,2022,4,12,Tuesday,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,-16,31.322,14.56073129,0.838144293,18.9826458,High_CoolantTemp_with_Low_HydraulicPressure
12/3/2022,Makino-L2-Unit1-2015,Shopfloor-L2,157.47,4.84252053,6.818622443,29.8,51.5,35.9,0.762,25.643,18024,307,26.48701731,2.64,Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,-21.7,26.405,32.51818945,0.644704367,19.33291212,High_CoolantTemperature
12/3/2022,Makino-L1-Unit1-2013,Shopfloor-L1,117.7279734,5.292059479,6.460644701,23.1,45.1,33.9,1.343,31.26,13272,330,22.45963493,1.87,No_Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,-22,32.603,22.24615461,0.474729048,16.28274445,Low_Torque
12/3/2022,Makino-L1-Unit1-2013,Shopfloor-L1,129.402992,5.308209807,6.485436118,23.3,44.9,35.8,0.9895,17.749,19197,394,22.36179681,1.86,No_Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.6,18.7385,24.37789701,0.686661659,16.21125777,Low_Torque
12/3/2022,Makino-L3-Unit1-2015,Shopfloor-L3,121.86,4.393030407,6.452168789,28.7,45.8,29.9,0.845,21.577,17648,353,27.05133726,2.4,Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,-17.1,22.422,27.7393937,0.631255142,19.65593608,High_CoolantTemperature
12/3/2022,Makino-L1-Unit1-2013,Shopfloor-L1,108.6598408,5.292842212,6.531172412,23.1,48.7,38.4,1.178,34.392,15217,376,32.4913785,1.99,No_Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.6,35.57,20.52958249,0.544300175,23.34096495,Normal_Operation
12/3/2022,Makino-L2-Unit1-2015,Shopfloor-L2,136.7823076,3.106960002,6.656781,23.1,50.8,32.6,0.998,30.167,21255,333,22.4606916,2.86,No_Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.7,31.165,44.02448294,0.760274708,16.58048412,Low_Torque
12/3/2022,Makino-L1-Unit1-2013,Shopfloor-L1,95.3200449,5.308237319,6.923454933,10.6,43.4,27.4,1.223,32.171,21350,301,35.58033366,2.84,No_Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,-32.8,33.394,17.95700515,0.763672783,25.75823356,Normal_Operation
12/3/2022,Makino-L2-Unit1-2015,Shopfloor-L2,97.69619669,3.105982448,7.056520138,23.3,47.9,34.3,0.948,23.813,21358,299,22.35237382,3.09,No_Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.6,24.761,31.45420115,0.763958937,16.57366167,High_CuttingForce
12/3/2022,Makino-L1-Unit1-2013,Shopfloor-L1,119.2525675,5.316940194,6.06253852,6.8,50.4,34.5,0.659,19.709,21367,273,22.34295877,1.87,No_Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.6,20.368,22.4287961,0.76428086,16.20107114,Low_Torque
12/3/2022,Makino-L2-Unit1-2015,Shopfloor-L2,73.5721609,5.317341846,5.621559253,5.7,44.7,29.6,1.325,28.367,17726,271,22.34086761,1.86,No_Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,-39,29.692,13.83626688,0.634045141,16.19660733,Low_Torque_with_Low_HydraulicPressure
12/3/2022,Makino-L2-Unit1-2015,Shopfloor-L2,92.8557399,5.303642693,6.243638002,4.5,46,37.1,0.792,30.278,16198,407,22.39326422,1.85,No_Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.5,31.07,17.50791772,0.579389777,16.23028495,Low_Torque
12/3/2022,Makino-L1-Unit1-2013,Shopfloor-L1,153.6720314,5.295823745,6.416141977,12.2,49.1,31.9,0.878,23.88,15217,374,22.45012932,2.11,No_Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.9,24.758,29.01758797,0.544300175,16.34809052,Low_Torque
12/3/2022,Makino-L2-Unit1-2015,Shopfloor-L2,151.7999853,5.297576854,6.329464412,11.9,51.8,33.5,0.522,26.847,14266,324,22.44168665,2.17,No_Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,-39.9,27.369,28.65460747,0.51028365,16.36018066,Low_Torque
12/3/2022,Makino-L2-Unit1-2015,Shopfloor-L2,149.1430295,5.302591506,6.304177777,23.2,47.5,33.6,1.17,8.109,14266,312,22.39431466,1.88,No_Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,1,0,0,0,0,0,-24.3,9.279,28.12644144,0.51028365,16.24002026,Low_Torque
12/3/2022,Makino-L3-Unit1-2015,Shopfloor-L3,51.39,4.396508123,6.886816142,4.2,45.5,31.1,1.13,24.553,17919,314,27.02836438,3.55,Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,-41.3,25.683,11.6888218,0.6409486,19.98485507,High_CuttingForce_with_Low_HydraulicPressure
12/3/2022,Makino-L1-Unit1-2013,Shopfloor-L1,109.5271004,5.294508498,6.74372892,23.1,45,36.7,1.14,27.545,16198,284,22.45752187,1.95,No_Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.9,28.685,20.68692504,0.579389777,16.30526531,Low_Torque
12/3/2022,Makino-L2-Unit1-2015,Shopfloor-L2,52.98,4.395962181,6.37672154,4.8,37.6,33.9,1.367,23.627,27957,330,27.02989469,3.67,Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,1,-32.8,24.994,12.05196902,1,20.02192628,High_CuttingForce_with_Low_HydraulicPressure
12/3/2022,Makino-L1-Unit1-2013,Shopfloor-L1,94.45,4.39487092,6.131055263,5.9,52.8,39.2,0.688,18.57,21951,349,27.03754885,3.69,Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,-46.9,19.258,21.4909611,0.785170083,20.0332842,High_CuttingForce
12/3/2022,Makino-L3-Unit1-2015,Shopfloor-L3,65.97,4.39828846,6.056139878,10.3,53.5,40.8,1.243,29.756,20504,328,27.01918615,3.67,Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,-43.2,30.999,14.99901623,0.733412026,20.01443031,High_CuttingForce_with_Low_HydraulicPressure
12/3/2022,Makino-L3-Unit1-2015,Shopfloor-L3,57.04,4.392784389,7.117939959,24.8,48.8,34.6,0.529,19.286,26605,383,27.05440326,3.61,Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,-24,19.815,12.9849305,0.951640019,20.02108228,High_CuttingForce_with_Low_HydraulicPressure
12/3/2022,Makino-L3-Unit1-2015,Shopfloor-L3,67.58,4.452355285,6.329500695,26.9,46.2,33.6,1.24,22.248,27613,368,26.62439351,3.91,Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,-19.3,23.488,15.17848322,0.987695389,19.81007546,High_CuttingForce_with_Low_HydraulicPressure
12/3/2022,Makino-L3-Unit1-2015,Shopfloor-L3,75.96,4.390755158,6.951672712,14,50,31.5,0.552,23.862,26526,326,27.06207131,3.49,Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,-36,24.414,17.29998537,0.94881425,19.99044992,High_CuttingForce_with_Low_HydraulicPressure
12/3/2022,Makino-L3-Unit1-2015,Shopfloor-L3,52.88,5.93660976,6.096584282,8.1,52.9,33.3,0.784,16.808,23432,318,26.76470258,3.59,Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,-44.8,17.592,8.907440802,0.838144293,19.81229181,High_CuttingForce_with_Low_HydraulicPressure
12/3/2022,Makino-L2-Unit1-2015,Shopfloor-L2,65.65,4.433773348,6.528332801,14.4,49.8,39.3,1.298,19.002,17844,371,26.75420309,3.93,Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,-35.4,20.3,14.80680108,0.638265908,19.90694216,High_CuttingForce_with_Low_HydraulicPressure
12/3/2022,Makino-L1-Unit1-2013,Shopfloor-L1,68.04,4.432090592,6.612802859,7.3,49.2,37.9,0.813,28.96,17842,364,26.75720211,3.58,Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,-41.9,29.773,15.35167176,0.63819437,19.80404148,High_CuttingForce_with_Low_HydraulicPressure
12/3/2022,Makino-L1-Unit1-2013,Shopfloor-L1,97.23,4.400672778,6.775749922,32.6,48.7,30.7,1.082,32.031,25528,321,26.98558589,3.55,Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,-16.1,33.113,22.09434896,0.913116572,19.95491012,High_CuttingForce
12/3/2022,Makino-L2-Unit1-2015,Shopfloor-L2,75.91,4.393405199,7.031833255,10.2,43.3,41.6,1.614,29.368,20801,347,27.04827195,3.58,Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,-33.1,30.982,17.27816957,0.744035483,20.00779037,High_CuttingForce_with_Low_HydraulicPressure
12/3/2022,Makino-L2-Unit1-2015,Shopfloor-L2,67.36,4.394344812,6.679628845,7.2,42.7,34.9,1.271,19.454,23432,246,27.04061172,3.93,Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,-35.5,20.725,15.32879255,0.838144293,20.1074282,High_CuttingForce_with_Low_HydraulicPressure
12/3/2022,Makino-L2-Unit1-2015,Shopfloor-L2,52.37,4.398552337,6.619425199,12.2,46.7,37.9,0.791,30.748,27613,345,27.01765705,3.49,Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,-34.5,31.539,11.90619003,0.987695389,19.95935994,High_CuttingForce_with_Low_HydraulicPressure
12/3/2022,Makino-L1-Unit1-2013,Shopfloor-L1,80.52,4.399031076,6.815067018,14.2,47.5,30.5,1.249,19.07,26605,300,26.99168881,3.91,Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,-33.3,20.319,18.30403073,0.951640019,20.06718217,High_CuttingForce_with_Low_HydraulicPressure
12/3/2022,Makino-L2-Unit1-2015,Shopfloor-L2,126.8662934,5.307025122,6.731956009,23.2,46.3,37.8,1.095,22.072,19197,374,22.36703523,2.01,No_Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.1,23.167,23.90535008,0.686661659,16.25992466,Low_Torque
12/3/2022,Makino-L2-Unit1-2015,Shopfloor-L2,113.2980747,5.308040195,5.964379479,23.3,46.7,35.5,0.764,31.863,18436,399,22.36389188,1.91,No_Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.4,32.627,21.34461506,0.659441285,16.22772432,Low_Torque
12/3/2022,Makino-L2-Unit1-2015,Shopfloor-L2,158.9805602,5.30808677,6.328312399,23.3,53.8,38.2,1.013,23.835,17726,295,22.36284429,1.89,No_Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,-30.5,24.848,29.95063327,0.634045141,16.220991,Low_Torque
12/3/2022,Makino-L2-Unit1-2015,Shopfloor-L2,117.7161447,5.313297417,5.82629862,23.3,49.3,32.4,1.037,28.411,21361,319,22.34923459,2.01,No_Machine_Failure,3/12/2022,2022,3,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,29.448,22.15500761,0.764066245,16.24746421,Low_Torque
12/2/2022,Makino-L3-Unit1-2015,Shopfloor-L3,141.7453102,5.755561879,6.53170456,27.3,47.8,32.9,0.524,29.803,23053,389,20.70888821,3.13,No_Machine_Failure,2/12/2022,2022,2,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.5,30.327,24.62753649,0.82458776,15.43522175,High_CuttingForce
12/2/2022,Makino-L1-Unit1-2013,Shopfloor-L1,96.53615458,5.676090115,5.835835258,26.5,46.7,35.5,0.482,23.384,17726,311,20.97732665,3.27,No_Machine_Failure,2/12/2022,2022,2,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.2,23.866,17.00750915,0.634045141,15.66512865,High_CuttingForce
12/2/2022,Makino-L1-Unit1-2013,Shopfloor-L1,95.71,6.863944117,6.658379127,29.8,52.7,31.8,0.932,20.855,27613,277,24.07230738,3.93,Machine_Failure,2/12/2022,2022,2,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,-22.9,21.787,13.94387809,0.987695389,18.02961517,High_CuttingForce
12/2/2022,Makino-L2-Unit1-2015,Shopfloor-L2,58.74,4.566853902,6.348090278,27,54.4,29.4,0.786,35.684,23432,471.5,24.20657134,3.55,Machine_Failure,2/12/2022,2022,2,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,1,-27.4,36.47,12.86224636,0.838144293,18.00959994,High_CuttingForce_with_Low_HydraulicPressure
12/2/2022,Makino-L2-Unit1-2015,Shopfloor-L2,56.25,5.567856573,5.845171993,26.4,48.1,38.7,1,26.247,19838,328,24.06502672,3.55,Machine_Failure,2/12/2022,2022,2,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,-21.7,27.247,10.10263092,0.709589727,17.9105187,High_CuttingForce_with_Low_HydraulicPressure
12/2/2022,Makino-L1-Unit1-2013,Shopfloor-L1,63.32,6.560332199,5.602156577,25.6,46.2,36.2,0.716,24.584,19799,303,24.11242992,3.67,Machine_Failure,2/12/2022,2022,2,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,-20.6,25.3,9.651950249,0.708194728,17.97970094,High_CuttingForce_with_Low_HydraulicPressure
12/2/2022,Makino-L2-Unit1-2015,Shopfloor-L2,76.99,5.918357337,6.911078475,24.4,45,31.3,1.347,27.702,19866,292,24.03110843,3.69,Machine_Failure,2/12/2022,2022,2,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,-20.6,29.049,13.00867717,0.710591265,17.9287759,High_CuttingForce_with_Low_HydraulicPressure
12/2/2022,Makino-L3-Unit1-2015,Shopfloor-L3,90.43,6.893181921,6.129323122,15.8,48.2,41,0.782,26.736,19817,366,24.09052833,3.67,Machine_Failure,2/12/2022,2022,2,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,-32.4,27.518,13.11876011,0.708838574,17.96436983,High_CuttingForce
12/2/2022,Makino-L2-Unit1-2015,Shopfloor-L2,95.75,4.84252053,6.477070201,12,49.2,29.7,1.232,18.668,19810,357,24.09904089,3.61,Machine_Failure,2/12/2022,2022,2,12,Saturday,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.2,19.9,19.77276078,0.708588189,17.95232862,High_CuttingForce
