date,machine_id,assembly_line_no,hydraulic_pressurebar,coolant_pressurebar,air_system_pressurebar,coolant_temperature,hydraulic_oil_temperaturec,spindle_bearing_temperaturec,spindle_vibrationm,tool_vibrationm,spindle_speedrpm,voltagevolts,torquenm,cuttingkn,downtime,date_parsed,year,month,day,day_of_week,is_weekend,hydraulic_pressurebar_is_outlier,coolant_pressurebar_is_outlier,air_system_pressurebar_is_outlier,coolant_temperature_is_outlier,hydraulic_oil_temperaturec_is_outlier,spindle_bearing_temperaturec_is_outlier,spindle_vibrationm_is_outlier,tool_vibrationm_is_outlier,spindle_speedrpm_is_outlier,voltagevolts_is_outlier,torquenm_is_outlier,cuttingkn_is_outlier,downtime_flag,reason_preview,temp_diff,vibration_total,pressure_ratio,normalized_speed,load_index
14-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,85.21,4.958007312,6.201909961,25.1,53.4,40.0,0.773,23.636,19946.0,283.0,14.20288973,2.79,Machine_Failure,2022-02-14,2022,2,14,Monday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-28.299999999999997,24.409,17.18634012373558,0.7134528025181529,10.779022810999999
14-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,81.99,4.975366892,6.465721877,25.3,46.3,33.4,1.001,24.92,20011.0,397.0,14.10999444,2.91,Machine_Failure,2022-02-14,2022,2,14,Monday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-20.999999999999996,25.921000000000003,16.479186717231546,0.7157778016239225,10.749996107999998
14-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,147.33,4.963259982,5.69908104,7.9,44.8,31.8,0.646,25.092,19972.0,341.0,14.44705039,2.85,Machine_Failure,2022-02-14,2022,2,14,Monday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-36.9,25.738,29.684119013373095,0.7143828021604607,10.967935273
14-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,81.31,5.93660976,6.639142034,16.4,43.5,29.5,1.166,24.693,19979.0,333.0,16.44955444,2.93,Machine_Failure,2022-02-14,2022,2,14,Monday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-27.1,25.859,13.696369356775778,0.7146331866795436,12.393688108
14-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,63.27,4.972067128,6.835558811,17.9,46.6,31.8,1.089,20.541,19990.0,406.0,15.90071615,2.87,Machine_Failure,2022-02-14,2022,2,14,Monday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-28.700000000000003,21.63,12.725089660133005,0.7150266480666738,11.991501305
14-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,121.4628944,3.053451378,6.62345102,27.0,52.1,37.4,1.08,23.981,22946.0,356.0,35.58033366,1.85,No_Machine_Failure,2022-02-14,2022,2,14,Monday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-25.1,25.061,39.77888604191817,0.8207604535536717,25.461233562
14-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,106.8854351,5.614578388,6.87685206,26.1,48.4,32.6,0.873,26.081,22510.0,259.0,32.37045571,2.11,No_Machine_Failure,2022-02-14,2022,2,14,Monday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-22.299999999999997,26.954,19.03712580243701,0.8051650749365097,23.292318997
14-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,132.6708886,5.600501987,6.827656702,25.9,49.9,38.3,1.635,18.955,22455.0,405.0,35.5812209,2.17,No_Machine_Failure,2022-02-14,2022,2,14,Monday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,High_Vibration,-24.0,20.59,23.689106602936377,0.8031977680008585,25.557854629999998
14-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,132.2346113,5.739109326,6.856865096,27.0,47.1,37.6,0.72,24.791,22951.0,365.0,34.97300419,2.02,No_Machine_Failure,2022-02-14,2022,2,14,Monday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-20.1,25.511,23.04096398737953,0.8209392996387309,25.087102932999997
14-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,99.00520698,5.613420883,6.940606305,26.0,46.5,30.2,0.85,22.89,22505.0,343.0,33.92336502,3.0,No_Machine_Failure,2022-02-14,2022,2,14,Monday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-20.5,23.740000000000002,17.637232098493264,0.8049862288514504,24.646355513999996
14-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,121.9205468,5.59903386,5.638733157,25.9,52.4,36.5,1.176,35.698,22433.0,277.0,35.58033366,2.01,No_Machine_Failure,2022-02-14,2022,2,14,Monday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-26.5,36.874,21.775282994984426,0.802410845226598,25.509233562000002
14-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,138.6278299,5.611138034,7.018860598,26.0,45.4,35.2,0.936,22.891,22492.0,305.0,35.58033366,1.86,No_Machine_Failure,2022-02-14,2022,2,14,Monday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-19.4,23.826999999999998,24.705831341164973,0.8045212290302965,25.464233562
14-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,147.3277629,5.608203105,6.251088371,26.0,50.9,37.4,0.542,18.235,22487.0,270.0,32.37045571,1.85,No_Machine_Failure,2022-02-14,2022,2,14,Monday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-24.9,18.777,26.270047667968687,0.8043423829452373,23.214318997
14-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,119.0332457,5.666860471,5.976305509,26.4,48.5,34.9,1.562,24.235,22682.0,338.0,35.5812209,2.11,No_Machine_Failure,2022-02-14,2022,2,14,Monday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,High_Vibration,-22.1,25.797,21.005148496093966,0.8113173802625461,25.539854629999997
14-01-2022,Makino-L1-Unit1-2013,Shopfloor-L1,92.8557399,5.077498242,6.78075076,21.1,40.5,33.5,0.843,22.864,20424.0,471.5,34.97300419,1.95,No_Machine_Failure,2022-01-14,2022,1,14,Friday,False,0,0,0,0,0,0,0,0,0,1,0,0,0,Normal,-19.4,23.707,18.287695135355598,0.7305504882498122,25.066102932999996
14-01-2022,Makino-L1-Unit1-2013,Shopfloor-L1,73.35,4.97622074,6.213989874,17.3,45.3,34.0,0.775,34.531,20014.0,414.0,16.96410507,2.8,Machine_Failure,2022-01-14,2022,1,14,Friday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-27.999999999999996,35.306,14.740101742351566,0.715885109274958,12.714873548999998
14-01-2022,Makino-L1-Unit1-2013,Shopfloor-L1,73.5721609,5.101404816,6.447534345,21.3,43.9,34.0,1.021,24.808,20493.0,332.0,35.5812209,1.89,No_Machine_Failure,2022-01-14,2022,1,14,Friday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-22.599999999999998,25.829,14.421941318840046,0.7330185642236291,25.473854629999998
14-01-2022,Makino-L1-Unit1-2013,Shopfloor-L1,92.8557399,5.087393911,6.218003315,21.1,38.7,35.1,1.489,30.863,20449.0,336.0,32.51929855,1.88,No_Machine_Failure,2022-01-14,2022,1,14,Friday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-17.6,32.352,18.25212309572228,0.7314447186751082,23.327508985
14-01-2022,Makino-L2-Unit1-2015,Shopfloor-L2,66.56,4.97642386,6.518742891,20.9,52.4,31.9,1.45,35.979,20015.0,273.0,15.1197393,2.83,Machine_Failure,2022-01-14,2022,1,14,Friday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-31.5,37.429,13.375066488006109,0.7159208784919698,11.43281751
14-01-2022,Makino-L2-Unit1-2015,Shopfloor-L2,61.06,4.967356954,6.864483368,8.7,40.1,37.2,1.119,24.832,19988.0,371.0,16.44955444,2.76,Machine_Failure,2022-01-14,2022,1,14,Friday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-31.400000000000002,25.951,12.292251304958262,0.7149551096326502,12.342688107999999
14-01-2022,Makino-L3-Unit1-2015,Shopfloor-L3,84.24,4.971593975,6.10631118,25.8,43.8,42.4,0.777,12.992,19990.0,361.0,14.20288973,2.92,Machine_Failure,2022-01-14,2022,1,14,Friday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-17.999999999999996,13.769,16.94426383642884,0.7150266480666738,10.818022810999999
13-06-2022,Makino-L2-Unit1-2015,Shopfloor-L2,89.38,4.572497737,6.340596218,12.7,49.6,37.6,1.337,30.389,18458.0,347.0,15.90071615,2.5,Machine_Failure,2022-06-13,2022,6,13,Monday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-36.900000000000006,31.726,19.547303277320353,0.6602282076045355,11.880501305
13-05-2022,Makino-L2-Unit1-2015,Shopfloor-L2,72.82,6.960635908,6.103744155,30.3,51.7,28.0,1.159,23.535,23432.0,373.0,25.8041187,3.67,Machine_Failure,2022-05-13,2022,5,13,Friday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-21.400000000000002,24.694,10.461687834628226,0.8381442930214258,19.16388309
13-05-2022,Makino-L1-Unit1-2013,Shopfloor-L1,63.88,5.358623507,6.918545943,29.8,41.0,40.9,1.21,23.725,20801.0,297.0,25.79993515,3.61,Machine_Failure,2022-05-13,2022,5,13,Friday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-11.2,24.935000000000002,11.920971853415939,0.7440354830632757,19.142954604999996
13-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,69.03,4.516170957,6.395345338,6.4,52.2,37.2,1.581,30.035,26605.0,398.0,26.25251581,2.41,Machine_Failure,2022-04-13,2022,4,13,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,High_Vibration,-45.800000000000004,31.616,15.28507238925588,0.9516400185999928,19.099761066999996
13-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,83.54,4.536083354,6.451405842,15.1,47.6,32.2,0.277,20.84,18283.0,322.0,26.11179784,2.41,Machine_Failure,2022-04-13,2022,4,13,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-32.5,21.117,18.41676915534035,0.6539685946274636,19.001258487999998
13-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,80.79,4.514475846,6.571926111,11.6,48.7,32.6,0.619,29.235,21951.0,374.0,26.28865639,2.66,Machine_Failure,2022-04-13,2022,4,13,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-37.1,29.854,17.895765257351652,0.7851700826268913,19.200059472999996
13-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,82.57,4.551748744,6.662317909,24.8,44.8,36.5,0.838,19.441,18374.0,301.0,25.98247524,2.55,Machine_Failure,2022-04-13,2022,4,13,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-19.999999999999996,20.279,18.140280723720014,0.657223593375541,18.952732668
13-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,99.14,4.515540586,6.099744994,20.8,46.3,29.4,0.555,24.744,18167.0,368.0,26.278527,2.35,Machine_Failure,2022-04-13,2022,4,13,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-25.499999999999996,25.299,21.955289319594215,0.6498193654540902,19.099968899999997
13-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,99.1,4.543076713,6.291986389,11.5,46.5,28.2,1.918,32.384,18316.0,364.0,26.06475213,2.6,Machine_Failure,2022-04-13,2022,4,13,Wednesday,False,0,0,0,0,0,0,1,0,0,0,0,0,1,High_Vibration,-35.0,34.302,21.8134111001088,0.6551489787888544,19.025326490999998
13-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,66.65,4.542967862,6.59527449,32.6,46.8,33.9,1.138,30.774,18315.0,313.0,26.06617527,2.4,Machine_Failure,2022-04-13,2022,4,13,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-14.199999999999996,31.912,14.671026083521081,0.6551132095718425,18.966322689
13-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,55.41,4.535507508,6.708698414,10.7,47.7,40.4,0.847,8.188,18276.0,413.0,26.12179908,2.48,Machine_Failure,2022-04-13,2022,4,13,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydraulic_Pressure_Drop,-37.0,9.035,12.216934908004124,0.6537182101083807,19.029259355999997
13-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,123.0601724,5.203726834,6.110462242,12.2,55.4,31.4,1.006,28.615,20923.0,248.0,32.51929855,1.86,No_Machine_Failure,2022-04-13,2022,4,13,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-43.2,29.621,23.648468938829005,0.7483993275387202,23.321508985
13-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,128.1923523,5.198999898,6.268116653,10.6,50.3,29.0,0.634,16.893,17726.0,388.0,31.62033518,1.91,No_Machine_Failure,2022-04-13,2022,4,13,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-39.699999999999996,17.527,24.65711767936642,0.6340451407518689,22.707234626
13-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,89.4587468,5.203035926,6.785831504,7.4,45.8,26.6,0.759,31.849,20923.0,381.0,35.5812209,3.0,No_Machine_Failure,2022-04-13,2022,4,13,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-38.4,32.608,17.193567000559664,0.7483993275387202,25.806854629999997
13-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,116.8911523,3.105982448,6.503947162,10.6,47.0,37.2,0.99,37.959,20925.0,413.0,22.81491039,3.05,No_Machine_Failure,2022-04-13,2022,4,13,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-36.4,38.949000000000005,37.63419602556621,0.7484708659727438,16.885437273
13-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,60.9,4.54103409,6.793695399,4.1,46.0,38.0,1.47,18.11,18306.0,362.0,26.07899049,2.7,Machine_Failure,2022-04-13,2022,4,13,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-41.9,19.58,13.411042241261836,0.6547912866187359,19.065293342999997
13-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,56.25,4.538239233,6.386487519,24.4,52.3,33.3,1.323,23.019,18294.0,422.0,26.09609708,2.37,Machine_Failure,2022-04-13,2022,4,13,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydraulic_Pressure_Drop,-27.9,24.342,12.394674919509693,0.6543620560145939,18.978267955999996
13-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,78.54,4.538077447,6.751599738,16.3,49.0,34.1,0.292,23.081,18292.0,302.0,26.09895036,2.51,Machine_Failure,2022-04-13,2022,4,13,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-32.7,23.373,17.30688841635364,0.6542905175805701,19.022265252
13-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,108.0211553,5.287680422,7.120786435,5.7,45.2,35.9,0.939,33.161,21239.0,331.0,34.97300419,2.88,No_Machine_Failure,2022-04-13,2022,4,13,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-39.5,34.1,20.428835837083803,0.7597024001144614,25.345102932999996
13-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,78.63,4.536289867,6.01822398,9.7,46.2,41.9,0.303,19.634,18289.0,439.0,26.10323145,2.64,Machine_Failure,2022-04-13,2022,4,13,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-36.5,19.937,17.333548407478784,0.6541832099295346,19.064262015
13-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,127.5917705,5.195061293,5.821415025,9.9,46.7,38.4,1.523,21.287,20898.0,395.0,30.51400825,1.89,No_Machine_Failure,2022-04-13,2022,4,13,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,High_Vibration,-36.800000000000004,22.81,24.56020503009684,0.7475050971134242,21.926805775
13-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,53.44,4.539137021,6.543853411,4.1,51.6,35.7,1.119,8.109000000000002,20504.0,399.0,26.08326504,2.51,Machine_Failure,2022-04-13,2022,4,13,Wednesday,False,0,0,0,0,0,0,0,1,0,0,0,0,1,Hydraulic_Pressure_Drop,-47.5,9.228000000000002,11.773162993926725,0.7334120256107594,19.011285528
13-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,92.8557399,5.201394903,6.803151862,22.2,55.1,35.2,0.217,22.625,19197.0,321.0,22.82800172,2.96,No_Machine_Failure,2022-04-13,2022,4,13,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-32.900000000000006,22.842,17.85208422579946,0.6866616589762851,16.867601204
13-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,71.5,6.893181921,6.945422076,25.8,45.3,38.1,1.248,29.418,27613.0,298.0,26.07899049,3.67,Machine_Failure,2022-04-13,2022,4,13,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-19.499999999999996,30.666,10.372568259394992,0.9876953893479272,19.356293342999997
13-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,71.3,4.84252053,7.164872489,13.4,48.5,36.4,1.73,18.87,26526.0,327.0,26.09467068,3.69,Machine_Failure,2022-04-13,2022,4,13,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,1,High_Vibration,-35.1,20.6,14.72373726828578,0.9488142504560575,19.373269475999997
13-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,111.6774308,3.164804649,6.766993462,22.2,48.9,33.4,0.324,8.528,20910.0,394.0,22.8312769,1.91,No_Machine_Failure,2022-04-13,2022,4,13,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-26.7,8.852,35.28730622766473,0.7479343277175663,16.554893829999997
13-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,125.4184659,5.20238464,6.142311887,12.2,47.2,38.6,1.727,20.341,20920.0,334.0,22.82036329,3.01,No_Machine_Failure,2022-04-13,2022,4,13,Wednesday,False,0,0,0,0,0,0,0,0,0,0,0,0,0,High_Vibration,-35.0,22.068,24.107880247009188,0.7482920198876847,16.877254302999997
13-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,88.27913423,5.350786306,6.158427008,6.8,48.3,33.3,0.855,26.941,21497.0,288.0,34.97300419,2.01,No_Machine_Failure,2022-03-13,2022,3,13,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-41.5,27.796,16.498347940191504,0.7689308581035161,25.084102932999997
13-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,85.01,4.566853902,5.977249636,19.7,45.4,34.3,1.06,23.406,17816.0,348.0,26.79625056,2.37,Machine_Failure,2022-03-13,2022,3,13,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-25.7,24.465999999999998,18.614565261825188,0.6372643702829345,19.468375392
13-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,92.17,6.839413159,6.371669212,10.5,47.5,41.4,0.594,37.029,17693.0,365.0,26.98253547,2.3,Machine_Failure,2022-03-13,2022,3,13,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-37.0,37.623000000000005,13.476302404499906,0.6328647565904783,19.577774829
13-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,52.5,6.863944117,6.503342689,16.9,50.9,34.6,1.273,17.487,17702.0,384.0,26.96881708,2.37,Machine_Failure,2022-03-13,2022,3,13,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydraulic_Pressure_Drop,-34.0,18.759999999999998,7.648663669911403,0.6331866795435848,19.589171955999998
13-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,52.45,4.40104555,7.386955784,13.3,47.8,32.8,1.29,21.695,17694.0,360.0,26.98101051,2.63,Machine_Failure,2022-03-13,2022,3,13,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydraulic_Pressure_Drop,-34.5,22.985,11.917622620379378,0.6329005258074901,19.675707357
13-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,52.7,4.420884166,6.757567044,22.3,48.8,33.2,0.988,30.315,17823.0,380.0,26.78572631,3.61,Machine_Failure,2022-03-13,2022,3,13,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydraulic_Pressure_Drop,-26.499999999999996,31.303,11.920692336909333,0.6375147548020174,19.833008417
13-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,63.44,4.41892385,6.805768824,24.8,50.2,36.5,1.037,23.053,17807.0,389.0,26.8097939,3.67,Machine_Failure,2022-03-13,2022,3,13,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-25.400000000000002,24.09,14.356436579010069,0.636942447329828,19.86785573
13-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,54.25,4.422709013,7.179573182,23.4,46.9,34.7,0.534,28.486,17826.0,368.0,26.78121844,3.69,Machine_Failure,2022-03-13,2022,3,13,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydraulic_Pressure_Drop,-23.5,29.02,12.26623769290245,0.6376220624530529,19.853852907999997
13-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,83.38,4.39000705,6.352134895,11.4,49.1,30.9,1.408,29.017,17633.0,407.0,27.07434923,3.67,Machine_Failure,2022-03-13,2022,3,13,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-37.7,30.425,18.993135785510866,0.6307186035697678,20.053044461
13-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,128.5369544,3.164804649,6.55967468,11.9,50.6,36.8,1.025,21.295,21615.0,289.0,22.08660652,2.97,No_Machine_Failure,2022-03-13,2022,3,13,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-38.7,22.32,40.614498730787226,0.7731516257109132,16.351624563999998
13-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,90.21,5.918357337,6.561928583,8.6,41.8,41.2,0.603,28.178,26605.0,299.0,26.77971616,3.55,Machine_Failure,2022-03-13,2022,3,13,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-33.199999999999996,28.781000000000002,15.242405090350157,0.9516400185999928,19.810801312
13-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,82.9688079,5.417731201,6.836188036,11.9,44.1,37.9,0.975,27.056,21688.0,325.0,31.62033518,1.85,No_Machine_Failure,2022-03-13,2022,3,13,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-32.2,28.031000000000002,15.314308669408645,0.7757627785527775,22.689234626
13-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,90.74,6.560332199,6.479099326,18.4,40.0,38.1,1.22,16.501,20504.0,309.0,27.08356499,3.55,Machine_Failure,2022-03-13,2022,3,13,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-21.6,17.721,13.831616638839053,0.7334120256107594,20.023495493
13-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,88.27913423,5.400331898,7.136484271,11.9,40.0,34.7,1.202,24.606,18436.0,277.0,32.51929855,2.01,No_Machine_Failure,2022-03-13,2022,3,13,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-28.1,25.808,16.346983092408443,0.6594412848302751,23.366508985000003
13-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,89.4587468,5.4042699,6.836188036,12.2,44.1,37.9,0.975,27.056,19197.0,325.0,33.92336502,3.0,No_Machine_Failure,2022-03-13,2022,3,13,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-31.900000000000002,28.031000000000002,16.553345494458004,0.6866616589762851,24.646355513999996
13-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,80.726488,5.305760111,6.486956898,5.7,43.4,37.0,0.727,21.281,14152.0,298.0,35.5812209,2.17,No_Machine_Failure,2022-03-13,2022,3,13,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-37.699999999999996,22.008,15.214877097936705,0.5062059591515542,25.557854629999998
13-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,102.6560817,5.30420425,5.994476369,11.9,48.2,34.4,0.894,19.454,19197.0,362.0,22.37647059,1.88,No_Machine_Failure,2022-03-13,2022,3,13,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-36.300000000000004,20.348,19.353719589512416,0.6866616589762851,16.227529413
13-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,161.6030136,5.306896502,6.147513697,12.2,48.1,33.2,1.158,24.002,13272.0,398.0,22.36703523,1.99,No_Machine_Failure,2022-03-13,2022,3,13,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-35.900000000000006,25.16,30.451510320409863,0.4747290481811353,16.253924661
13-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,112.7801191,5.306437605,6.90752482,23.2,45.4,34.9,0.978,34.145,14152.0,405.0,22.37122774,1.95,No_Machine_Failure,2022-03-13,2022,3,13,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-22.2,35.123000000000005,21.253452409151617,0.5062059591515542,16.244859417999997
13-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,179.8860999,5.354253385,6.736819192,23.7,52.9,32.3,0.141,21.275,15217.0,466.0,22.19854924,2.87,No_Machine_Failure,2022-03-13,2022,3,13,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-29.2,21.415999999999997,33.59685972351494,0.5443001752691634,16.399984467999996
13-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,81.15,5.567856573,6.065822488,23.7,49.8,34.2,0.986,23.585,17821.0,422.0,26.78873239,2.64,Machine_Failure,2022-03-13,2022,3,13,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-26.099999999999998,24.571,14.574728881041526,0.6374432163679937,19.544112673
13-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,119.8477193,5.399160877,7.055573609,24.0,50.2,28.5,1.158,22.177,16198.0,388.0,22.07945611,2.84,No_Machine_Failure,2022-03-13,2022,3,13,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-26.200000000000003,23.335,22.19747142755865,0.5793897771577781,16.307619276999997
13-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,137.824445,3.053148837,6.623363104,24.0,45.2,35.6,0.46,20.631,21629.0,307.0,32.4913785,3.08,No_Machine_Failure,2022-03-13,2022,3,13,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-21.200000000000003,21.091,45.14173804098761,0.773652394749079,23.667964950000002
13-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,69.64,4.38766888,7.150292129,6.0,44.2,35.8,0.804,20.146,17620.0,301.0,15.90071615,2.59,Machine_Failure,2022-03-13,2022,3,13,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-38.2,20.95,15.87175375002318,0.6302536037486139,11.907501304999998
13-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,76.27,4.382940966,6.294139572,32.6,55.4,32.5,0.772,17.091,22335.0,280.0,14.20288973,2.66,Machine_Failure,2022-03-13,2022,3,13,Sunday,True,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-22.799999999999997,17.863,17.40155767363808,0.7989054619594377,10.740022811
