machine_id,assembly_line_no,hydraulic_pressurebar,coolant_pressurebar,air_system_pressurebar,coolant_temperature,hydraulic_oil_temperaturec,spindle_bearing_temperaturec,spindle_vibrationm,tool_vibrationm,spindle_speedrpm,voltagevolts,torquenm,cuttingkn,downtime,date_parsed,year,month,day,day_of_week,is_weekend,hydraulic_pressurebar_is_outlier,coolant_pressurebar_is_outlier,air_system_pressurebar_is_outlier,coolant_temperature_is_outlier,hydraulic_oil_temperaturec_is_outlier,spindle_bearing_temperaturec_is_outlier,spindle_vibrationm_is_outlier,tool_vibrationm_is_outlier,spindle_speedrpm_is_outlier,voltagevolts_is_outlier,torquenm_is_outlier,cuttingkn_is_outlier,downtime_flag,reason_preview,temp_diff,vibration_total,pressure_ratio,normalized_speed,load_index,id,ingestion_time
Makino-L3-Unit1-2015,Shopfloor-L3,66.6500015258789,4.94891691207886,7.15979242324829,25.6000003814697,46,32.7000007629395,0.704999983310699,29.8980007171631,17919,322,23.9780006408691,3.49000000953674,Machine_Failure,2022-01-18,2022,1,18,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-20.3999996185303,30.6030006408691,13.4675931930542,0.640948593616486,17.831600189209,1052,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,72.4660186767578,5.14111280441284,6.62932157516479,21.7000007629395,47.5,35.7999992370605,1.07799994945526,29.1979999542236,17726,367,31.6203346252441,2.97000002861023,No_Machine_Failure,2021-12-17,2021,12,17,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-25.7999992370605,30.2759990692139,14.0953950881958,0.634045124053955,23.0252342224121,1053,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,74.5400009155273,6.58019542694092,6.52883720397949,24.3999996185303,48.0999984741211,36.5999984741211,0.777999997138977,25.0480003356934,27957,307,23.9239292144775,3.58999991416931,Machine_Failure,2021-12-17,2021,12,17,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-23.7000007629395,25.826000213623,11.3279314041138,1,17.8237495422363,1054,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,88.2799987792969,6.83941316604614,6.56038093566895,5.19999980926514,49.4000015258789,34.2000007629395,1.26600003242493,30.2059993743896,27957,340,15.9007158279419,2.70000004768372,Machine_Failure,2021-12-17,2021,12,17,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-44.2000007629395,31.4720001220703,12.9075403213501,1,11.9405012130737,1055,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,119.761154174805,5.13770151138306,6.4732928276062,21.7000007629395,52.5999984741211,35.5,0.196999996900558,36.1669998168945,18436,349,32.5192985534668,2.8199999332428,No_Machine_Failure,2022-05-17,2022,5,17,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-30.8999996185303,36.3639984130859,23.3102588653564,0.659441292285919,23.6095085144043,1056,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,90.4587478637695,3.16676902770996,6.94908237457275,10.6000003814697,47.0999984741211,37.7000007629395,0.861000001430511,25.8770008087158,14152,360,32.3704566955566,2.90000009536743,No_Machine_Failure,2022-04-17,2022,4,17,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-36.5,26.738000869751,28.5649967193604,0.506205976009369,23.5293197631836,1057,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,82.9688110351563,5.23732566833496,6.34330987930298,4.5,48.5,36.7999992370605,0.657999992370605,39.2060012817383,16198,282,31.6203346252441,2.95000004768372,No_Machine_Failure,2022-04-17,2022,4,17,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-44,39.8639984130859,15.8418273925781,0.579389750957489,23.0192337036133,1058,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,81.1382217407227,5.27626419067383,6.87313652038574,6.80000019073486,40.2000007629395,40.9000015258789,0.609000027179718,28.9810009002686,16198,388,29.8231945037842,2.9300000667572,No_Machine_Failure,2022-04-17,2022,4,17,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-33.4000015258789,29.5900001525879,15.3779678344727,0.579389750957489,21.7552356719971,1059,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,99.2079925537109,5.23843383789063,5.97333288192749,22.6000003814697,49.2000007629395,41.0999984741211,1.25499999523163,23.4309997558594,19197,332,33.9233665466309,3.07999992370605,No_Machine_Failure,2022-04-17,2022,4,17,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-26.6000003814697,24.6860008239746,18.9384841918945,0.686661660671234,24.6703548431396,1060,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,101.372688293457,3.82017803192139,7.1418309211731,11.8999996185303,47.7000007629395,34.7999992370605,0.883000016212463,34.3730010986328,14152,354,32.3704566955566,2.90000009536743,No_Machine_Failure,2022-04-17,2022,4,17,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-35.7999992370605,35.2560005187988,26.5361156463623,0.506205976009369,23.5293197631836,1061,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,145.532852172852,3.81783366203308,6.52241230010986,4.5,49,33.5999984741211,1.57500004768372,18.8460006713867,15217,312,30.5140075683594,2.74000000953674,No_Machine_Failure,2022-04-17,2022,4,17,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,High_Vibration,-44.5,20.4209995269775,38.1192207336426,0.544300198554993,22.1818065643311,1062,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,136.462707519531,3.17819333076477,5.97711038589478,5.69999980926514,43.5,31.7999992370605,1.11000001430511,16.7859992980957,16198,388,31.6203346252441,2.80999994277954,No_Machine_Failure,2022-04-17,2022,4,17,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-37.7999992370605,17.8959999084473,42.9371948242188,0.579389750957489,22.9772338867188,1063,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,159.862716674805,5.28032064437866,6.95454692840576,5.69999980926514,39.7000007629395,32.9000015258789,1.18099999427795,40.1349983215332,17726,301,32.5192985534668,2.75999999046326,No_Machine_Failure,2022-04-17,2022,4,17,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-34,41.3160018920898,30.2751941680908,0.634045124053955,23.5915088653564,1064,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,72.8023681640625,3.78509187698364,6.79980039596558,12.1999998092651,45.2000007629395,34.4000015258789,1.03100001811981,10.8129997253418,14266,376,35.5803337097168,2.75,No_Machine_Failure,2022-04-17,2022,4,17,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-33,11.8439998626709,19.2339763641357,0.510283648967743,25.7312335968018,1065,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,91.1699981689453,4.51429128646851,6.2028284072876,10.8999996185303,53.5999984741211,34.2999992370605,1.23099994659424,22.2660007476807,20504,266,26.2901039123535,3.57999992370605,Machine_Failure,2022-04-17,2022,4,17,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-42.7000007629395,23.4969997406006,20.1958618164063,0.733412027359009,19.4770736694336,1066,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,81.1382217407227,5.23524522781372,7.15092134475708,12.1999998092651,50.5999984741211,34.9000015258789,1.20899999141693,26.4680004119873,15217,357,30.5140075683594,2.01999998092651,No_Machine_Failure,2022-04-17,2022,4,17,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-38.4000015258789,27.6770000457764,15.4984569549561,0.544300198554993,21.9658050537109,1067,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,89.4587478637695,3.79559373855591,6.0595588684082,9.89999961853027,50,37.2000007629395,0.485000014305115,25.1019992828369,13272,372,35.5812225341797,3.09999990463257,No_Machine_Failure,2022-04-17,2022,4,17,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-40.0999984741211,25.5869998931885,23.5691051483154,0.474729061126709,25.8368549346924,1068,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,88.2791366577148,3.8666467666626,5.96876764297485,8.69999980926514,50.7000007629395,29.3999996185303,0.953999996185303,32.4770011901855,19197,349,34.9730033874512,2.95000004768372,No_Machine_Failure,2022-04-17,2022,4,17,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-42,33.4309997558594,22.8309288024902,0.686661660671234,25.3661022186279,1069,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,80.7264862060547,3.14099526405334,6.55506992340088,11.8999996185303,47.5999984741211,25.2999992370605,1.14999997615814,26.1110000610352,14266,325,35.5803337097168,3.07999992370605,No_Machine_Failure,2022-04-17,2022,4,17,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-35.7000007629395,27.2609996795654,25.7009258270264,0.510283648967743,25.8302326202393,1070,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,99.0638885498047,3.16608309745789,6.54117679595947,6.80000019073486,46.2999992370605,36.2000007629395,0.442999988794327,26.9389991760254,17726,302,32.5192985534668,3.05999994277954,No_Machine_Failure,2022-04-17,2022,4,17,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-39.5,27.3819999694824,31.289098739624,0.634045124053955,23.6815090179443,1071,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,61.6699981689453,6.58019542694092,6.6414475440979,24,41.5999984741211,38.2999992370605,0.592999994754791,23.8409996032715,21951,340,26.2944488525391,3.9300000667572,Machine_Failure,2022-04-17,2022,4,17,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-17.6000003814697,24.4340000152588,9.37206268310547,0.785170078277588,19.5851135253906,1072,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,139.784606933594,5.81455183029175,5.75453853607178,12.1999998092651,45.4000015258789,33.7999992370605,1.07700002193451,31.0459995269775,23251,388,20.5325355529785,1.99000000953674,No_Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-33.2000007629395,32.1230010986328,24.0404796600342,0.831670045852661,14.9697751998901,1073,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,137.183258056641,5.93359279632568,6.80961227416992,4.5,55.4000015258789,32.4000015258789,0.920000016689301,17.9680004119873,23670,347,20.169075012207,1.95000004768372,No_Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-50.9000015258789,18.8880004882813,23.1197624206543,0.846657395362854,14.7033519744873,1074,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,108.795440673828,5.93310308456421,6.98281335830688,5.69999980926514,56.4000015258789,41.7000007629395,0.88400000333786,20.3390007019043,23666,388,20.1724834442139,1.88999998569489,No_Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-50.7000007629395,21.2229995727539,18.3370208740234,0.846514284610748,14.6877384185791,1075,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,148.456497192383,5.9692554473877,6.753830909729,6.80000019073486,47.0999984741211,33.5,1.31500005722046,22.1989994049072,23737,315,20.1121463775635,1.9099999666214,No_Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-40.2999992370605,23.5139999389648,24.8701858520508,0.849053919315338,14.6515016555786,1076,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,118.264472961426,5.95532655715942,6.68464994430542,7.40000009536743,52.7000007629395,35.0999984741211,1.307000041008,28.3419990539551,16198,384,20.1274089813232,2.00999999046326,No_Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-45.2999992370605,29.6490001678467,19.8586044311523,0.579389750957489,14.6921863555908,1077,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,117.716690063477,6.00541257858276,6.78117942810059,8.69999980926514,39.2999992370605,37.9000015258789,1.31599998474121,36.6139984130859,17726,393,29.8231945037842,3,No_Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-30.6000003814697,37.9300003051758,19.6017646789551,0.634045124053955,21.7762355804443,1078,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,53.8300018310547,3.75948929786682,6.21302366256714,16.8999996185303,51,38.2000007629395,0.910000026226044,18.4060001373291,20801,377,15.1197395324707,3.67000007629395,Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydraulic_Pressure_Drop,-34.0999984741211,19.3159999847412,14.3184337615967,0.744035482406616,11.6848173141479,1079,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,138.782608032227,5.97724771499634,6.34523105621338,9.89999961853027,42.7000007629395,39.2999992370605,0.730000019073486,29.0259990692139,18436,320,20.1011371612549,2.01999998092651,No_Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-32.7999992370605,29.7560005187988,23.2184791564941,0.659441292285919,14.6767959594727,1080,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,125.697807312012,5.8046236038208,5.84195375442505,10.6000003814697,51.4000015258789,33.7000007629395,0.497999995946884,30.9179992675781,13272,310,35.5812225341797,3.24000000953674,No_Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-40.7999992370605,31.4160003662109,21.6547737121582,0.474729061126709,25.8788547515869,1081,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,130.935943603516,5.80422401428223,6.31992673873901,10.6000003814697,50.0999984741211,34.2000007629395,0.986000001430511,35.5410003662109,19197,267,20.5705795288086,2.17000007629395,No_Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-39.5,36.5270004272461,22.5587329864502,0.686661660671234,15.0504055023193,1082,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,108.093040466309,5.80498552322388,6.40750694274902,8.69999980926514,46.5,37.2000007629395,1.35000002384186,25.2084999084473,18436,398,33.9233665466309,3.17000007629395,No_Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-37.7999992370605,26.558500289917,18.6207256317139,0.659441292285919,24.6973552703857,1083,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,82.9688110351563,5.95572185516357,6.44159364700317,7.40000009536743,45.7000007629395,31.2999992370605,0.723999977111816,33.7330017089844,17726,314,20.1274089813232,3.03999996185303,No_Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-38.2999992370605,34.4570007324219,13.9309406280518,0.634045124053955,15.0011854171753,1084,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,51.7799987792969,4.0006103515625,6.34365272521973,13.3999996185303,51.0999984741211,41.0999984741211,0.887000024318695,24.1949996948242,16005,414,29.8283042907715,2.33999991416931,Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydraulic_Pressure_Drop,-37.7000007629395,25.0820007324219,12.9430246353149,0.572486340999603,21.5818119049072,1085,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,82.870002746582,4.00191211700439,7.12258863449097,26.3999996185303,41.2999992370605,32.2000007629395,1.0789999961853,24.7830009460449,25528,297,29.8171253204346,3.91000008583069,Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-14.8999996185303,25.8619995117188,20.7076015472412,0.913116574287415,22.0449886322021,1086,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,76.5299987792969,3.73598575592041,6.99317789077759,16.2000007629395,54,39.4000015258789,0.842000007629395,34.6790008544922,23432,268,16.9641056060791,3.69000005722046,Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-37.7999992370605,35.5209999084473,20.4845542907715,0.838144302368164,12.9818735122681,1087,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,136.31689453125,3.14099526405334,6.18079900741577,11.8999996185303,56,31.7999992370605,0.684000015258789,27.2900009155273,23728,371,20.1197738647461,1.87999999523163,No_Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-44.0999984741211,27.9740009307861,43.3992691040039,0.848731994628906,14.6478414535522,1088,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,81.1382217407227,3.79559373855591,6.49497127532959,9.89999961853027,47.2999992370605,31.2999992370605,1.45099997520447,14.7309999465942,23799,318,20.0597496032715,1.87000000476837,No_Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-37.4000015258789,16.181999206543,21.3769512176514,0.851271569728851,14.6028251647949,1089,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,82.9688110351563,3.16676902770996,6.74498081207275,10.6000003814697,52.9000015258789,35.7999992370605,0.580999970436096,11.4650001525879,23272,323,20.5140075683594,2.88000011444092,No_Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-42.2999992370605,12.0459995269775,26.1998291015625,0.832421243190765,15.2238054275513,1090,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,142.809661865234,5.97769927978516,6.79635286331177,7.40000009536743,49.9000015258789,38.7999992370605,1.1360000371933,22.1650009155273,23771,306,34.9730033874512,3.23000001907349,No_Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-42.5,23.3010005950928,23.8904056549072,0.85027003288269,25.4501037597656,1091,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,74.8199996948242,4.06968688964844,6.48363542556763,12.8000001907349,48,40.2000007629395,0.284999996423721,21.121000289917,26526,324,17.8993110656738,3.67000007629395,Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-35.2000007629395,21.4060001373291,18.3847064971924,0.948814272880554,13.6305179595947,1092,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,60.7299995422363,3.9184398651123,6.60901927947998,28.7000007629395,49.0999984741211,32.7999992370605,1.49399995803833,30.9349994659424,15438,390,30.9238243103027,3.54999995231628,Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-20.3999996185303,32.4290008544922,15.4985151290894,0.552205145359039,22.7116775512695,1093,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,59.5999984741211,4.01026725769043,6.47975778579712,25.6000003814697,49.9000015258789,37.7999992370605,1.192999958992,33.1800003051758,16077,330,29.6947193145752,3.54999995231628,Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydraulic_Pressure_Drop,-24.2999992370605,34.3730010986328,14.861852645874,0.575061678886414,21.8513031005859,1094,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,82.0400009155273,3.90802407264709,6.50356292724609,20.2000007629395,45.5999984741211,39.7999992370605,1.12999999523163,24.5590000152588,25528,406,14.2028894424438,3.60999989509583,Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-25.3999996185303,25.6889991760254,20.9927062988281,0.913116574287415,11.0250225067139,1095,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,90.4300003051758,6.8639440536499,6.83389329910278,17.1000003814697,39.4000015258789,34.2999992370605,0.818000018596649,23.1040000915527,17919,313,16.4495544433594,2.25999999046326,Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-22.2999992370605,23.9220008850098,13.1746406555176,0.640948593616486,12.1926879882813,1096,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,99.0100021362305,3.72859716415405,6.70462417602539,6.80000019073486,47.2999992370605,32.5,0.612999975681305,18.82200050354,26605,401,16.4495544433594,3.54999995231628,Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-40.5,19.4349994659424,26.5542221069336,0.951640009880066,12.5796880722046,1097,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,91.5,4.01026725769043,6.68266296386719,14.3999996185303,50.7000007629395,31.3999996185303,0.633000016212463,23.8549995422363,27613,342,15.9007158279419,3.54999995231628,Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-36.2999992370605,24.488000869751,22.8164348602295,0.987695395946503,12.1955013275146,1098,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,94.1100006103516,4.00618267059326,6.385582447052,30.2999992370605,52.7999992370605,39,0.224999994039536,27.4659996032715,16046,360,29.7520885467529,3.91000008583069,Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-22.5,27.6909999847412,23.491189956665,0.573952853679657,21.9994621276855,1099,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,136.173797607422,5.93201351165771,7.31691026687622,8.69999980926514,39,33.5999984741211,1.20700001716614,29.9340000152588,23631,360,35.5812225341797,3.25999999046326,No_Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-30.2999992370605,31.1410007476807,22.9557437896729,0.845262348651886,25.8848552703857,1100,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,166.7939453125,5.80617332458496,6.0211067199707,10.6000003814697,46.5,40.2999992370605,0.887000024318695,27.0219993591309,23247,411,35.5803337097168,1.9099999666214,No_Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-35.9000015258789,27.9090003967285,28.7270011901855,0.8315269947052,25.4792327880859,1101,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,89.4587478637695,3.16608309745789,6.05812120437622,6.80000019073486,44.0999984741211,36.5,1.45700001716614,20.6410007476807,23468,245,20.342679977417,2.10999989509583,No_Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-37.2999992370605,22.0979995727539,28.2553367614746,0.839432001113892,14.872875213623,1102,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,90.4587478637695,4.79835939407349,6.62996196746826,7.40000009536743,42.5,42.7999992370605,1.45700001716614,20.8320007324219,23465,378,20.3452796936035,1.85000002384186,No_Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-35.0999984741211,22.2889995574951,18.8520164489746,0.839324653148651,14.7966957092285,1103,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,59.8400001525879,3.99808406829834,6.72217082977295,27,55.5999984741211,34.5999984741211,1.6690000295639,13.5539999008179,16003,329,29.83203125,3.67000007629395,Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydraulic_Pressure_Drop,-28.6000003814697,15.2229995727539,14.9671697616577,0.572414755821228,21.9834213256836,1104,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,80.7264862060547,3.8666467666626,6.74201345443726,8.69999980926514,47.2000007629395,37.5,0.535000026226044,25.6340007781982,23255,360,20.5290050506592,1.86000001430511,No_Machine_Failure,2022-03-17,2022,3,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,-38.5,26.1690006256104,20.8776473999023,0.831813156604767,14.9283027648926,1105,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,86.870002746582,4.76212644577026,6.25185203552246,24.3999996185303,46,38.2000007629395,1.38800001144409,19.3719997406006,19227,300,24.8297710418701,3.54999995231628,Machine_Failure,2022-02-17,2022,2,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-21.6000003814697,20.7600002288818,18.241849899292,0.687734723091125,18.4458389282227,1106,2025-11-28 17:24:13.3792227
Makino-L3-Unit1-2015,Shopfloor-L3,71.6900024414063,4.86071109771729,7.02423000335693,29.7999992370605,50.2000007629395,37.2999992370605,1.00100004673004,22.5629997253418,19601,294,24.3560028076172,3.49000000953674,Machine_Failure,2022-02-17,2022,2,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-20.3999996185303,23.5639991760254,14.7488718032837,0.701112449169159,18.0962009429932,1107,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,73.9599990844727,4.81830978393555,6.22114229202271,28.7000007629395,42.9000015258789,37.5,0.407999992370605,22.3390007019043,19434,298,24.5652980804443,3.58999991416931,Machine_Failure,2022-02-17,2022,2,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal,-14.1999998092651,22.7469997406006,15.349781036377,0.695138990879059,18.2727088928223,1108,2025-11-28 17:24:13.3792227
Makino-L1-Unit1-2013,Shopfloor-L1,57.189998626709,4.86876678466797,6.96728372573853,17.7999992370605,39.9000015258789,36.5999984741211,1.10599994659424,24.5240001678467,19639,409,24.3088760375977,3.67000007629395,Machine_Failure,2022-02-17,2022,2,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydraulic_Pressure_Drop,-22.1000003814697,25.6299991607666,11.7463006973267,0.702471673488617,18.1172122955322,1109,2025-11-28 17:24:13.3792227
Makino-L2-Unit1-2015,Shopfloor-L2,56.6100006103516,4.87049579620361,6.79303407669067,26.3999996185303,46.2999992370605,38,1.40799999237061,27.9669990539551,19645,370,24.3014507293701,3.57999992370605,Machine_Failure,2022-02-17,2022,2,17,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydraulic_Pressure_Drop,-19.8999996185303,29.375,11.6230459213257,0.702686250209808,18.0850162506104,1110,2025-11-28 17:24:13.3792227
